Label;Y;X
2587;939;45
2587;940;45
2587;941;45
2587;942;45
2588;939;954
2588;939;955
2588;939;956
2588;939;957
2588;939;958
2588;939;959
2588;939;960
2588;939;961
2588;939;962
2588;939;963
2588;939;964
2589;939;980
2589;940;980
2590;940;18
2590;941;18
2591;940;944
2591;940;945
2591;940;946
2591;940;947
2591;940;948
2591;940;949
2591;940;950
2591;940;951
2591;940;952
2591;940;953
2592;941;16
2592;942;16
2592;943;16
2592;944;16
2593;941;42
2593;942;42
2594;941;943
2594;942;943
2594;942;944
2594;942;945
2594;942;946
2595;941;979
2595;942;979
2596;942;19
2596;943;19
2597;943;41
2597;944;41
2598;943;44
2598;944;44
2598;945;44
2598;946;44
2599;943;947
2599;943;948
2599;943;949
2599;943;950
2599;943;951
2600;943;978
2601;944;20
2602;944;952
2602;944;953
2602;944;954
2602;944;955
2603;944;979
2603;945;979
2603;946;979
2604;945;17
2604;946;17
2604;947;17
2605;945;21
2605;946;21
2606;945;40
2607;945;956
2607;945;957
2607;945;958
2607;945;959
2607;945;960
2608;946;39
2608;947;39
2609;946;961
2609;946;962
2609;946;963
2609;946;964
2610;947;22
2610;948;22
2611;947;43
2611;948;43
2611;949;43
2611;950;43
2612;947;965
2612;947;966
2612;947;967
2612;947;968
2612;947;969
2613;947;980
2613;948;980
2613;949;980
2613;950;980
2614;948;18
2614;949;18
2614;950;18
2615;948;38
2615;949;38
2616;948;970
2616;949;970
2617;949;23
2618;950;24
2618;951;24
2619;950;37
2619;951;37
2620;950;971
2621;951;19
2621;952;19
2621;953;19
2621;954;19
2622;951;42
2622;952;42
2622;953;42
2622;954;42
2623;951;972
2624;951;981
2624;952;981
2624;953;981
2625;952;25
2625;953;25
2626;952;36
2626;953;36
2627;952;973
2627;953;973
2628;954;26
2629;954;35
2629;955;35
2630;954;974
2631;954;982
2631;955;982
2631;956;982
2632;955;20
2632;956;20
2632;957;20
2633;955;27
2633;956;27
2634;955;41
2634;956;41
2634;957;41
2634;958;41
2635;955;975
2635;956;975
2636;956;34
2636;957;34
2637;957;28
2637;958;28
2638;957;66
2638;957;67
2638;957;68
2638;958;68
2639;957;976
2640;957;983
2640;958;983
2640;959;983
2641;958;21
2641;959;21
2641;960;21
2642;958;33
2643;958;62
2643;958;63
2643;958;64
2643;958;65
2644;958;977
2645;959;29
2645;960;29
2646;959;32
2646;960;32
2647;959;40
2647;960;40
2647;961;40
2647;962;40
2648;959;59
2648;959;60
2648;959;61
2649;959;66
2649;959;67
2650;959;978
2650;960;978
2651;960;0
2651;960;1
2651;961;0
2651;962;0
2651;963;0
2652;960;56
2652;960;57
2652;960;58
2653;960;64
2653;960;65
2654;960;984
2654;961;984
2654;962;984
2655;961;2
2655;961;3
2655;961;4
2655;961;5
2656;961;22
2656;962;22
2656;963;22
2656;964;22
2657;961;30
2657;961;31
2658;961;52
2658;961;53
2658;961;54
2658;961;55
2659;961;63
2660;961;979
2661;962;6
2661;962;7
2661;962;8
2661;962;9
2662;962;49
2662;962;50
2662;962;51
2663;962;61
2663;962;62
2664;962;980
2664;963;980
2665;963;10
2665;963;11
2665;963;12
2665;963;13
2666;963;39
2666;964;39
2667;963;46
2667;963;47
2667;963;48
2668;963;59
2668;963;60
2669;963;985
2669;964;985
2669;965;985
2670;964;1
2670;964;2
2671;964;14
2671;964;15
2671;964;16
2671;964;17
2672;964;42
2672;964;43
2672;964;44
2672;964;45
2673;964;58
2674;964;981
2675;965;3
2675;965;4
2676;965;18
2676;965;19
2676;965;20
2676;965;21
2677;965;23
2678;965;40
2678;965;41
2679;965;56
2679;965;57
2680;965;982
2681;966;5
2681;966;6
2682;966;22
2683;966;54
2683;966;55
2684;966;983
2684;967;983
2685;966;986
2685;967;986
2685;968;986
2686;967;7
2686;967;8
2687;967;53
2688;968;9
2689;968;51
2689;968;52
2690;968;984
2691;969;10
2691;969;11
2692;969;49
2692;969;50
2693;969;985
2693;970;985
2693;970;986
2693;970;987
2693;969;987
2694;970;12
2694;970;13
2695;970;48
2696;971;14
2696;971;15
2697;971;46
2697;971;47
2698;972;16
2698;972;17
2699;972;44
2699;972;45
2700;973;18
2701;973;43
2702;974;19
2703;974;44
2704;975;17
2704;975;18
2705;975;45
2705;975;46
2706;976;16
2707;976;47
2707;976;48
2708;977;14
2708;977;15
2709;977;49
2709;977;50
2710;978;12
2710;978;13
2711;978;51
2711;978;52
2712;979;11
2713;979;53
2713;979;54
2714;980;9
2714;980;10
2715;980;55
2716;981;7
2716;981;8
2717;981;40
2718;981;56
2718;981;57
2719;982;6
2720;982;21
2720;982;22
2721;982;39
2722;982;41
2722;982;42
2722;982;43
2722;982;44
2723;982;58
2723;982;59
2724;983;4
2724;983;5
2725;983;17
2725;983;18
2725;983;19
2725;983;20
2726;983;23
2726;984;23
2726;985;23
2727;983;40
2727;984;40
2727;985;40
2728;983;45
2728;983;46
2728;983;47
2728;983;48
2729;983;60
2729;983;61
2730;984;2
2730;984;3
2731;984;14
2731;984;15
2731;984;16
2732;984;49
2732;984;50
2732;984;51
2732;984;52
2733;984;62
2733;984;63
2734;985;1
2735;985;11
2735;985;12
2735;985;13
2736;985;53
2736;985;54
2736;985;55
2737;985;64
2737;985;65
2738;986;0
2738;987;0
2738;988;0
2738;988;1
2738;988;2
2738;988;3
2738;989;0
2739;986;7
2739;986;8
2739;986;9
2739;986;10
2740;986;22
2740;987;22
2740;988;22
2740;989;22
2741;986;31
2741;986;32
2742;986;41
2742;987;41
2742;988;41
2742;989;41
2743;986;56
2743;986;57
2743;986;58
2743;986;59
2744;986;66
2744;986;67
2745;987;4
2745;987;5
2745;987;6
2746;987;30
2746;988;30
2747;987;33
2747;988;33
2748;987;60
2748;987;61
2748;987;62
2748;987;63
2749;987;68
2749;988;68
2749;988;69
2749;988;67
2749;988;66
2749;988;65
2749;988;64
2750;989;29
2750;990;29
2751;989;34
2751;990;34
2752;990;21
2752;991;21
2752;992;21
2753;990;42
2753;991;42
2753;992;42
2754;991;28
2754;992;28
2755;991;35
2756;992;36
2756;993;36
2757;993;20
2757;994;20
2757;995;20
2757;996;20
2758;993;27
2759;993;43
2759;994;43
2759;995;43
2760;994;26
2760;995;26
2761;994;37
2761;995;37
2762;996;25
2762;997;25
2763;996;38
2764;996;44
2764;997;44
2764;998;44
2764;999;44
2765;997;19
2765;998;19
2765;999;19
2765;1000;19
2766;997;39
2766;998;39
2767;998;24
2767;999;24
2768;999;40
2768;1000;40
2769;1000;23
2769;1001;23
2770;1000;45
2770;1001;45
2770;1002;45
2771;1001;18
2771;1002;18
2771;1003;18
2771;1004;18
2772;1001;41
2773;1002;22
2773;1003;22
2774;1002;42
2774;1003;42
2775;1003;46
2775;1004;46
2775;1005;46
2776;1004;21
2776;1005;21
2777;1004;43
2777;1005;43
2778;1005;17
2778;1006;17
2778;1007;17
2778;1008;17
2779;1006;20
2780;1006;44
2780;1007;44
2781;1006;47
2781;1007;47
2781;1008;47
2781;1009;47
2781;1009;46
2781;1010;46
2781;1010;47
2781;1010;48
2782;1007;19
2782;1008;19
2783;1008;45
2784;1009;16
2784;1010;16
2784;1011;16
2784;1011;17
2785;1009;18
2785;1010;18
